timestamp(ms),RAW,
"1714597370.853","12",
"1714597370.854","12",
"1714597370.855","12",
"1714597370.858","12",
"1714597370.86","12",
"1714597370.864","12",
"1714597370.866","12",
"1714597370.868","12",
"1714597370.87","12",
"1714597370.874","12",
"1714597370.876","12",
"1714597370.878","12",
"1714597370.882","12",
"1714597370.884","12",
"1714597370.886","12",
"1714597370.888","12",
"1714597370.892","12",
"1714597370.894","12",
"1714597370.896","12",
"1714597370.898","12",
"1714597370.902","12",
"1714597370.904","12",
"1714597370.906","12",
"1714597370.91","12",
"1714597370.912","12",
"1714597370.914","12",
"1714597370.916","12",
"1714597370.92","12",
"1714597370.922","12",
"1714597370.924","12",
"1714597370.926","12",
"1714597370.93","12",
"1714597370.932","12",
"1714597370.934","12",
"1714597370.938","12",
"1714597370.94","12",
"1714597370.942","12",
"1714597370.944","12",
"1714597370.948","12",
"1714597370.95","12",
"1714597370.952","12",
"1714597370.954","12",
"1714597370.958","12",
"1714597370.96","12",
"1714597370.962","12",
"1714597370.966","12",
"1714597370.968","12",
"1714597370.97","12",
"1714597370.972","12",
"1714597370.976","12",
"1714597370.979","12",
"1714597370.98","12",
"1714597370.986","12",
"1714597370.987","12",
"1714597370.988","12",
"1714597370.991","12",
"1714597370.994","12",
"1714597370.997","12",
"1714597370.999","12",
"1714597371","12",
"1714597371.004","12",
"1714597371.006","12",
"1714597371.008","12",
"1714597371.012","12",
"1714597371.013","12",
"1714597371.014","12",
"1714597371.017","12",
"1714597371.018","12",
"1714597371.023","15",
"1714597371.024","18",
"1714597371.027","20",
"1714597371.029","22",
"1714597371.032","24",
"1714597371.035","25",
"1714597371.037","25",
"1714597371.041","27",
"1714597371.043","27",
"1714597371.045","28",
"1714597371.047","28",
"1714597371.051","29",
"1714597371.053","30",
"1714597371.055","30",
"1714597371.057","30",
"1714597371.061","31",
"1714597371.063","31",
"1714597371.065","31",
"1714597371.069","32",
"1714597371.071","32",
"1714597371.073","32",
"1714597371.075","32",
"1714597371.079","33",
"1714597371.081","33",
"1714597371.083","34",
"1714597371.089","34",
"1714597371.091","35",
"1714597371.093","35",
"1714597371.097","35",
"1714597371.099","35",
"1714597371.101","35",
"1714597371.103","35",
"1714597371.107","35",
"1714597371.109","35",
"1714597371.111","35",
"1714597371.117","35",
"1714597371.119","36",
"1714597371.121","35",
"1714597371.125","35",
"1714597371.127","36",
"1714597371.129","35",
"1714597371.131","35",
"1714597371.135","35",
"1714597371.137","35",
"1714597371.139","36",
"1714597371.145","37",
"1714597371.147","37",
"1714597371.149","37",
"1714597371.153","37",
"1714597371.155","36",
"1714597371.157","37",
"1714597371.159","37",
"1714597371.163","37",
"1714597371.165","37",
"1714597371.167","37",
"1714597371.171","36",
"1714597371.173","37",
"1714597371.175","37",
"1714597371.177","37",
"1714597371.181","37",
"1714597371.183","36",
"1714597371.185","36",
"1714597371.188","36",
"1714597371.191","36",
"1714597371.192","36",
"1714597371.194","36",
"1714597371.195","37",
"1714597371.2","37",
"1714597371.201","37",
"1714597371.203","37",
"1714597371.205","37",
"1714597371.209","37",
"1714597371.211","37",
"1714597371.214","37",
"1714597371.216","37",
"1714597371.219","37",
"1714597371.22","37",
"1714597371.221","37",
"1714597371.224","37",
"1714597371.227","37",
"1714597371.228","37",
"1714597371.23","37",
"1714597371.232","37",
"1714597371.234","37",
"1714597371.238","37",
"1714597371.24","37",
"1714597371.242","37",
"1714597371.248","37",
"1714597371.25","36",
"1714597371.252","37",
"1714597371.256","37",
"1714597371.258","38",
"1714597371.26","38",
"1714597371.262","38",
"1714597371.266","38",
"1714597371.268","37",
"1714597371.27","38",
"1714597371.276","37",
"1714597371.279","38",
"1714597371.28","37",
"1714597371.304","37",
"1714597371.305","37",
"1714597371.306","37",
"1714597371.308","37",
"1714597371.313","37",
"1714597371.314","37",
"1714597371.316","38",
"1714597371.318","38",
"1714597371.322","38",
"1714597371.324","38",
"1714597371.326","38",
"1714597371.33","38",
"1714597371.332","37",
"1714597371.334","37",
"1714597371.336","38",
"1714597371.34","38",
"1714597371.342","37",
"1714597371.344","38",
"1714597371.346","37",
"1714597371.35","37",
"1714597371.352","37",
"1714597371.354","37",
"1714597371.358","37",
"1714597371.36","37",
"1714597371.362","37",
"1714597371.364","37",
"1714597371.369","37",
"1714597371.37","38",
"1714597371.372","38",
"1714597371.374","38",
"1714597371.378","38",
"1714597371.379","38",
"1714597371.411","38",
"1714597371.413","38",
"1714597371.414","38",
"1714597371.418","37",
"1714597371.427","37",
"1714597371.429","38",
"1714597371.435","38",
"1714597371.437","38",
"1714597371.439","38",
"1714597371.443","38",
"1714597371.445","38",
"1714597371.447","38",
"1714597371.449","38",
"1714597371.453","38",
"1714597371.455","37",
"1714597371.457","38",
"1714597371.461","38",
"1714597371.463","37",
"1714597371.465","38",
"1714597371.467","37",
"1714597371.471","37",
"1714597371.473","37",
"1714597371.475","37",
"1714597371.477","37",
"1714597371.481","37",
"1714597371.483","37",
"1714597371.485","37",
"1714597371.489","38",
"1714597371.491","38",
"1714597371.493","38",
"1714597371.495","38",
"1714597371.499","38",
"1714597371.501","38",
"1714597371.503","38",
"1714597371.505","37",
"1714597371.509","38",
"1714597371.511","38",
"1714597371.513","37",
"1714597371.517","37",
"1714597371.519","37",
"1714597371.521","37",
"1714597371.523","38",
"1714597371.527","38",
"1714597371.529","37",
"1714597371.531","37",
"1714597371.533","37",
"1714597371.537","37",
"1714597371.539","37",
"1714597371.541","37",
"1714597371.545","38",
"1714597371.547","38",
"1714597371.549","38",
"1714597371.551","38",
"1714597371.555","38",
"1714597371.556","38",
"1714597371.557","38",
"1714597371.559","38",
"1714597371.565","38",
"1714597371.566","38",
"1714597371.567","38",
"1714597371.57","38",
"1714597371.574","38",
"1714597371.575","37",
"1714597371.578","38",
"1714597371.579","37",
"1714597371.583","37",
"1714597371.585","37",
"1714597371.587","37",
"1714597371.593","37",
"1714597371.594","37",
"1714597371.596","37",
"1714597371.598","37",
"1714597371.602","37",
"1714597371.604","38",
"1714597371.606","38",
"1714597371.608","38",
"1714597371.612","38",
"1714597371.614","38",
"1714597371.616","38",
"1714597371.62","38",
"1714597371.622","38",
"1714597371.624","38",
"1714597371.626","37",
"1714597371.63","37",
"1714597371.632","37",
"1714597371.634","37",
"1714597371.636","38",
"1714597371.64","37",
"1714597371.642","37",
"1714597371.644","37",
"1714597371.648","37",
"1714597371.65","37",
"1714597371.652","37",
"1714597371.654","37",
"1714597371.658","38",
"1714597371.66","37",
"1714597371.662","38",
"1714597371.664","38",
"1714597371.668","38",
"1714597371.67","38",
"1714597371.672","38",
"1714597371.676","38",
"1714597371.678","38",
"1714597371.68","38",
"1714597371.682","38",
"1714597371.686","38",
"1714597371.688","37",
"1714597371.69","38",
"1714597371.692","37",
"1714597371.696","37",
"1714597371.698","37",
"1714597371.7","37",
"1714597371.704","37",
"1714597371.706","37",
"1714597371.708","37",
"1714597371.71","37",
"1714597371.714","37",
"1714597371.716","38",
"1714597371.718","38",
"1714597371.72","38",
"1714597371.724","38",
"1714597371.726","37",
"1714597371.728","38",
"1714597371.732","38",
"1714597371.734","38",
"1714597371.736","38",
"1714597371.738","38",
"1714597371.742","38",
"1714597371.744","38",
"1714597371.746","37",
"1714597371.752","38",
"1714597371.753","37",
"1714597371.754","37",
"1714597371.756","37",
"1714597371.76","37",
"1714597371.761","37",
"1714597371.762","37",
"1714597371.764","37",
"1714597371.767","37",
"1714597371.771","37",
"1714597371.773","37",
"1714597371.775","38",
"1714597371.779","38",
"1714597371.781","38",
"1714597371.783","38",
"1714597371.785","38",
"1714597371.788","38",
"1714597371.789","38",
"1714597371.791","38",
"1714597371.793","38",
"1714597371.795","38",
"1714597371.799","38",
"1714597371.801","38",
"1714597371.803","38",
"1714597371.807","38",
"1714597371.809","37",
"1714597371.811","37",
"1714597371.813","37",
"1714597371.817","37",
"1714597371.819","37",
"1714597371.821","37",
"1714597371.823","37",
"1714597371.827","37",
"1714597371.829","38",
"1714597371.831","37",
"1714597371.835","38",
"1714597371.837","38",
"1714597371.839","38",
"1714597371.841","38",
"1714597371.845","38",
"1714597371.847","38",
"1714597371.849","38",
"1714597371.851","38",
"1714597371.855","38",
"1714597371.857","38",
"1714597371.859","37",
"1714597371.863","37",
"1714597371.865","38",
"1714597371.867","37",
"1714597371.869","37",
"1714597371.873","37",
"1714597371.875","37",
"1714597371.877","37",
"1714597371.883","37",
"1714597371.884","37",
"1714597371.885","37",
"1714597371.887","37",
"1714597371.891","38",
"1714597371.893","38",
"1714597371.895","38",
"1714597371.897","37",
"1714597371.901","37",
"1714597371.903","38",
"1714597371.905","37",
"1714597371.911","37",
"1714597371.912","38",
"1714597371.913","38",
"1714597371.915","38",
"1714597371.919","38",
"1714597371.921","37",
"1714597371.923","37",
"1714597371.925","37",
"1714597371.93","37",
"1714597371.931","37",
"1714597371.933","37",
"1714597371.937","37",
"1714597371.939","36",
"1714597371.941","37",
"1714597371.943","37",
"1714597371.947","37",
"1714597371.949","38",
"1714597371.951","37",
"1714597371.953","38",
"1714597371.958","38",
"1714597371.959","38",
"1714597371.961","38",
"1714597371.966","37",
"1714597371.967","37",
"1714597371.97","38",
"1714597371.972","37",
"1714597371.976","37",
"1714597371.978","37",
"1714597371.98","37",
"1714597371.982","37",
"1714597371.986","37",
"1714597371.988","37",
"1714597371.99","37",
"1714597371.994","37",
"1714597371.996","37",
"1714597371.998","37",
"1714597372","37",
"1714597372.004","37",
"1714597372.006","37",
"1714597372.008","38",
"1714597372.01","38",
"1714597372.014","37",
"1714597372.016","38",
"1714597372.018","37",
"1714597372.022","37",
"1714597372.024","37",
"1714597372.026","37",
"1714597372.028","38",
"1714597372.032","37",
"1714597372.034","37",
"1714597372.036","37",
"1714597372.042","37",
"1714597372.044","37",
"1714597372.046","37",
"1714597372.05","37",
"1714597372.052","37",
"1714597372.054","37",
"1714597372.056","36",
"1714597372.06","37",
"1714597372.062","37",
"1714597372.064","37",
"1714597372.07","38",
"1714597372.072","37",
"1714597372.074","38",
"1714597372.078","38",
"1714597372.08","37",
"1714597372.082","38",
"1714597372.084","37",
"1714597372.088","37",
"1714597372.09","37",
"1714597372.092","37",
"1714597372.096","37",
"1714597372.098","37",
"1714597372.1","37",
"1714597372.102","37",
"1714597372.106","37",
"1714597372.108","37",
"1714597372.11","37",
"1714597372.112","37",
"1714597372.116","37",
"1714597372.119","37",
"1714597372.12","38",
"1714597372.124","38",
"1714597372.126","38",
"1714597372.129","38",
"1714597372.13","37",
"1714597372.135","37",
"1714597372.136","37",
"1714597372.138","37",
"1714597372.14","38",
"1714597372.144","37",
"1714597372.146","37",
"1714597372.148","37",
"1714597372.155","37",
"1714597372.156","37",
"1714597372.159","37",
"1714597372.163","37",
"1714597372.165","37",
"1714597372.167","37",
"1714597372.169","37",
"1714597372.173","37",
"1714597372.175","37",
"1714597372.177","37",
"1714597372.181","38",
"1714597372.183","38",
"1714597372.185","38",
"1714597372.187","38",
"1714597372.191","38",
"1714597372.193","37",
"1714597372.195","38",
"1714597372.201","37",
"1714597372.203","37",
"1714597372.205","37",
"1714597372.209","37",
"1714597372.211","37",
"1714597372.213","37",
"1714597372.215","37",
"1714597372.219","37",
"1714597372.221","37",
"1714597372.223","37",
"1714597372.229","37",
"1714597372.23","37",
"1714597372.231","37",
"1714597372.233","37",
"1714597372.237","38",
"1714597372.239","37",
"1714597372.241","38",
"1714597372.243","37",
"1714597372.247","38",
"1714597372.249","38",
"1714597372.251","37",
"1714597372.255","37",
"1714597372.257","37",
"1714597372.259","37",
"1714597372.261","38",
"1714597372.265","38",
"1714597372.267","37",
"1714597372.269","37",
"1714597372.271","37",
"1714597372.275","37",
"1714597372.277","37",
"1714597372.279","37",
"1714597372.283","37",
"1714597372.285","36",
"1714597372.287","37",
"1714597372.289","37",
"1714597372.293","37",
"1714597372.295","38",
"1714597372.297","38",
"1714597372.299","38",
"1714597372.303","38",
"1714597372.305","37",
"1714597372.307","38",
"1714597372.311","37",
"1714597372.312","38",
"1714597372.313","37",
"1714597372.316","38",
"1714597372.317","37",
"1714597372.321","37",
"1714597372.323","37",
"1714597372.325","37",
"1714597372.327","37",
"1714597372.331","37",
"1714597372.332","37",
"1714597372.333","37",
"1714597372.335","37",
"1714597372.34","37",
"1714597372.37","36",
"1714597372.371","38",
"1714597372.372","37",
"1714597372.373","37",
"1714597372.374","38",
"1714597372.378","38",
"1714597372.382","38",
"1714597372.386","37",
"1714597372.388","37",
"1714597372.39","37",
"1714597372.392","37",
"1714597372.396","37",
"1714597372.398","37",
"1714597372.4","37",
"1714597372.402","37",
"1714597372.406","37",
"1714597372.408","38",
"1714597372.41","38",
"1714597372.414","38",
"1714597372.416","38",
"1714597372.418","38",
"1714597372.42","38",
"1714597372.424","38",
"1714597372.426","37",
"1714597372.428","38",
"1714597372.43","37",
"1714597372.434","37",
"1714597372.436","37",
"1714597372.438","37",
"1714597372.442","37",
"1714597372.444","37",
"1714597372.446","37",
"1714597372.448","37",
"1714597372.452","37",
"1714597372.454","37",
"1714597372.456","37",
"1714597372.458","37",
"1714597372.462","37",
"1714597372.464","37",
"1714597372.466","38",
"1714597372.47","38",
"1714597372.472","37",
"1714597372.474","38",
"1714597372.476","37",
"1714597372.48","37",
"1714597372.482","38",
"1714597372.484","37",
"1714597372.49","38",
"1714597372.491","38",
"1714597372.492","37",
"1714597372.494","37",
"1714597372.498","37",
"1714597372.5","37",
"1714597372.502","37",
"1714597372.504","37",
"1714597372.508","37",
"1714597372.51","37",
"1714597372.512","37",
"1714597372.518","36",
"1714597372.519","37",
"1714597372.52","37",
"1714597372.522","32",
"1714597372.526","26",
"1714597372.529","24",
"1714597372.531","22",
"1714597372.533","20",
"1714597372.537","17",
"1714597372.539","16",
"1714597372.541","15",
"1714597372.545","13",
"1714597372.547","12",
"1714597372.549","12",
"1714597372.551","11",
"1714597372.555","10",
"1714597372.557","9",
"1714597372.559","9",
"1714597372.561","8",
"1714597372.563","8",
"1714597372.565","8",
"1714597372.567","7",
"1714597372.568","7",
"1714597372.57","7",
"1714597372.573","6",
"1714597372.575","6",
"1714597372.577","6",
"1714597372.579","6",
"1714597372.581","5",
"1714597372.583","5",
"1714597372.585","5",
"1714597372.586","5",
"1714597372.589","4",
"1714597372.591","4",
"1714597372.593","4",
"1714597372.595","4",
"1714597372.597","4",
"1714597372.599","4",
"1714597372.601","4",
"1714597372.603","4",
"1714597372.605","3",
"1714597372.607","3",
"1714597372.609","3",
"1714597372.611","3",
"1714597372.613","3",
"1714597372.615","3",
"1714597372.617","3",
"1714597372.619","2",
"1714597372.621","2",
"1714597372.623","3",
"1714597372.625","2",
"1714597372.627","2",
"1714597372.629","2",
"1714597372.631","2",
"1714597372.633","2",
"1714597372.635","2",
"1714597372.637","2",
"1714597372.639","2",
"1714597372.641","2",
"1714597372.643","2",
"1714597372.645","2",
"1714597372.647","2",
"1714597372.649","2",
"1714597372.651","2",
"1714597372.653","2",
"1714597372.655","1",
"1714597372.657","1",
"1714597372.659","1",
"1714597372.661","1",
"1714597372.663","1",
"1714597372.665","1",
"1714597372.667","1",
"1714597372.669","1",
"1714597372.671","1",
"1714597372.673","1",
"1714597372.675","1",
"1714597372.677","1",
"1714597372.679","1",
"1714597372.681","1",
"1714597372.683","1",
"1714597372.685","1",
"1714597372.687","1",
"1714597372.689","1",
"1714597372.691","1",
"1714597372.693","1",
"1714597372.695","1",
"1714597372.697","1",
"1714597372.699","1",
"1714597372.701","1",
"1714597372.703","1",
"1714597372.705","1",
"1714597372.707","1",
"1714597372.709","1",
"1714597372.712","1",
"1714597372.713","0",
"1714597372.715","1",
"1714597372.717","1",
"1714597372.719","1",
"1714597372.721","1",
"1714597372.723","0",
"1714597372.726","0",
"1714597372.727","0",
"1714597372.73","0",
"1714597372.731","0",
"1714597372.733","0",
"1714597372.735","1",
"1714597372.737","0",
"1714597372.739","0",
"1714597372.741","0",
"1714597372.743","0",
"1714597372.745","0",
"1714597372.747","1",
"1714597372.749","1",
"1714597372.752","0",
"1714597372.754","0",
"1714597372.755","0",
"1714597372.757","0",
"1714597372.76","0",
"1714597372.762","0",
"1714597372.764","0",
"1714597372.766","0",
"1714597372.768","0",
"1714597372.77","0",
"1714597372.772","0",
"1714597372.774","0",
"1714597372.776","0",
"1714597372.778","0",
"1714597372.78","0",
"1714597372.782","0",
"1714597372.784","0",
"1714597372.786","0",
"1714597372.788","0",
"1714597372.79","0",
"1714597372.792","0",
"1714597372.794","0",
"1714597372.796","0",
"1714597372.798","0",
"1714597372.8","0",
"1714597372.802","0",
"1714597372.804","0",
"1714597372.806","0",
"1714597372.808","0",
"1714597372.81","0",
"1714597372.812","0",
"1714597372.814","0",
"1714597372.816","0",
"1714597372.818","0",
"1714597372.82","0",
"1714597372.822","0",
"1714597372.824","0",
"1714597372.826","0",
"1714597372.828","0",
"1714597372.83","0",
"1714597372.832","0",
"1714597372.834","0",
"1714597372.836","0",
"1714597372.838","0",
"1714597372.84","0",
"1714597372.842","0",
"1714597372.844","0",
"1714597372.846","0",
"1714597372.848","0",
"1714597372.85","0",
"1714597372.852","0",
"1714597372.854","0",
"1714597372.856","0",
"1714597372.858","0",
"1714597372.86","0",
"1714597372.862","0",
"1714597372.864","0",
"1714597372.866","0",
"1714597372.868","0",
"1714597372.87","0",
"1714597372.872","0",
"1714597372.874","0",
"1714597372.876","0",
"1714597372.878","0",
"1714597372.88","0",
"1714597372.882","0",
"1714597372.884","0",
"1714597372.886","0",
"1714597372.888","0",
"1714597372.89","0",
"1714597372.892","0",
"1714597372.894","0",
"1714597372.897","0",
"1714597372.898","0",
"1714597372.9","0",
"1714597372.902","0",
"1714597372.904","0",
"1714597372.906","0",
"1714597372.908","0",
"1714597372.91","0",
"1714597372.913","0",
"1714597372.914","0",
"1714597372.916","0",
"1714597372.918","0",
"1714597372.92","0",
"1714597372.922","0",
"1714597372.924","0",
"1714597372.926","0",
"1714597372.929","0",
"1714597372.931","0",
"1714597372.932","0",
"1714597372.934","0",
"1714597372.936","0",
"1714597372.938","0",
"1714597372.941","0",
"1714597372.942","0",
"1714597372.944","0",
"1714597372.947","0",
"1714597372.949","0",
"1714597372.951","0",
"1714597372.953","0",
"1714597372.955","0",
"1714597372.957","0",
"1714597372.959","0",
"1714597372.961","0",
"1714597372.963","0",
"1714597372.965","0",
"1714597372.967","0",
"1714597372.969","0",
"1714597372.971","0",
"1714597372.973","0",
"1714597372.975","0",
"1714597372.977","0",
"1714597372.979","0",
"1714597372.981","0",
"1714597372.983","0",
"1714597372.985","0",
"1714597372.987","0",
"1714597372.989","0",
"1714597372.991","0",
"1714597372.993","0",
"1714597372.995","0",
"1714597372.997","0",
"1714597372.999","0",
"1714597373.001","0",
"1714597373.003","0",
"1714597373.005","0",
"1714597373.007","0",
"1714597373.009","0",
"1714597373.011","0",
"1714597373.013","0",
"1714597373.015","0",
"1714597373.017","0",
"1714597373.019","0",
"1714597373.021","0",
"1714597373.023","0",
"1714597373.025","0",
"1714597373.027","0",
"1714597373.029","0",
"1714597373.031","0",
"1714597373.033","0",
"1714597373.035","0",
"1714597373.037","0",
"1714597373.039","0",
"1714597373.041","0",
"1714597373.043","0",
"1714597373.045","0",
"1714597373.047","0",
"1714597373.049","0",
"1714597373.051","0",
"1714597373.053","0",
"1714597373.055","0",
"1714597373.057","0",
"1714597373.059","0",
"1714597373.061","0",
"1714597373.063","0",
"1714597373.065","0",
"1714597373.067","0",
"1714597373.069","0",
"1714597373.071","0",
"1714597373.073","0",
"1714597373.075","0",
"1714597373.077","0",
"1714597373.079","0",
"1714597373.081","0",
"1714597373.083","0",
"1714597373.085","0",
"1714597373.087","0",
"1714597373.089","0",
"1714597373.091","0",
"1714597373.093","0",
"1714597373.095","0",
"1714597373.097","0",
"1714597373.099","0",
"1714597373.101","0",
"1714597373.103","0",
"1714597373.105","0",
"1714597373.107","0",
"1714597373.109","0",
"1714597373.111","0",
"1714597373.114","0",
"1714597373.115","0",
"1714597373.117","0",
"1714597373.119","0",
"1714597373.121","0",
"1714597373.123","0",
"1714597373.125","0",
"1714597373.128","0",
"1714597373.13","0",
"1714597373.132","0",
"1714597373.133","0",
"1714597373.136","0",
"1714597373.138","0",
"1714597373.14","0",
"1714597373.141","0",
"1714597373.144","0",
"1714597373.146","0",
"1714597373.148","0",
"1714597373.15","0",
"1714597373.152","0",
"1714597373.154","0",
"1714597373.156","0",
"1714597373.158","0",
"1714597373.16","0",
"1714597373.162","0",
"1714597373.164","0",
"1714597373.166","0",
"1714597373.168","0",
"1714597373.17","0",
"1714597373.172","0",
"1714597373.174","0",
"1714597373.176","0",
"1714597373.178","0",
"1714597373.18","0",
"1714597373.182","0",
"1714597373.184","0",
"1714597373.186","0",
"1714597373.188","0",
"1714597373.19","0",
"1714597373.192","0",
"1714597373.194","0",
"1714597373.196","0",
"1714597373.198","0",
"1714597373.2","0",
"1714597373.202","0",
"1714597373.204","0",
"1714597373.206","0",
"1714597373.208","0",
"1714597373.21","0",
"1714597373.212","0",
"1714597373.214","0",
"1714597373.216","0",
"1714597373.218","0",
"1714597373.22","0",
"1714597373.222","0",
"1714597373.224","0",
"1714597373.226","0",
"1714597373.228","0",
"1714597373.23","0",
"1714597373.232","0",
"1714597373.234","0",
"1714597373.236","0",
"1714597373.238","0",
"1714597373.24","0",
"1714597373.242","0",
"1714597373.244","0",
"1714597373.246","0",
"1714597373.248","0",
"1714597373.25","0",
"1714597373.252","0",
"1714597373.254","0",
"1714597373.256","0",
"1714597373.258","0",
"1714597373.26","0",
"1714597373.262","0",
"1714597373.264","0",
"1714597373.266","0",
"1714597373.268","0",
"1714597373.27","0",
"1714597373.272","0",
"1714597373.274","0",
"1714597373.276","0",
"1714597373.278","0",
"1714597373.28","0",
"1714597373.282","0",
"1714597373.284","0",
"1714597373.286","0",
"1714597373.288","0",
"1714597373.29","0",
"1714597373.292","0",
"1714597373.295","0",
"1714597373.297","0",
"1714597373.298","0",
"1714597373.301","0",
"1714597373.302","0",
"1714597373.305","0",
"1714597373.306","0",
"1714597373.308","0",
"1714597373.31","0",
"1714597373.313","0",
"1714597373.315","0",
"1714597373.317","0",
"1714597373.319","0",
"1714597373.321","0",
"1714597373.323","0",
"1714597373.325","0",
"1714597373.327","0",
"1714597373.329","0",
"1714597373.331","0",
"1714597373.333","0",
"1714597373.335","0",
"1714597373.337","0",
"1714597373.339","0",
"1714597373.341","0",
"1714597373.343","0",
"1714597373.345","0",
"1714597373.347","0",
"1714597373.349","0",
"1714597373.351","0",
"1714597373.353","0",
"1714597373.355","0",
"1714597373.357","0",
"1714597373.359","0",
"1714597373.361","0",
"1714597373.363","0",
"1714597373.365","0",
"1714597373.367","0",
"1714597373.369","0",
"1714597373.371","0",
"1714597373.373","0",
"1714597373.375","0",
"1714597373.377","0",
"1714597373.379","0",
"1714597373.381","0",
"1714597373.383","0",
"1714597373.385","0",
"1714597373.387","0",
"1714597373.389","0",
"1714597373.391","0",
"1714597373.393","0",
"1714597373.395","0",
"1714597373.397","0",
"1714597373.399","0",
"1714597373.401","0",
"1714597373.403","0",
"1714597373.405","0",
"1714597373.407","0",
"1714597373.409","0",
"1714597373.411","0",
"1714597373.413","0",
"1714597373.415","0",
"1714597373.417","0",
"1714597373.419","0",
"1714597373.421","0",
"1714597373.423","0",
"1714597373.425","0",
"1714597373.427","0",
"1714597373.429","0",
"1714597373.45","0",
"1714597373.453","0",
"1714597373.456","0",
"1714597373.457","0",
"1714597373.459","0",
"1714597373.461","0",
"1714597373.465","0",
"1714597373.466","0",
"1714597373.467","0",
"1714597373.469","0",
"1714597373.471","0",
"1714597373.473","0",
"1714597373.475","0",
"1714597373.477","0",
"1714597373.479","0",
"1714597373.481","0",
"1714597373.483","0",
"1714597373.485","0",
"1714597373.487","0",
"1714597373.489","0",
"1714597373.491","0",
"1714597373.494","0",
"1714597373.495","0",
"1714597373.498","0",
"1714597373.5","0",
"1714597373.502","0",
"1714597373.504","0",
"1714597373.506","0",
"1714597373.507","0",
"1714597373.51","0",
"1714597373.511","0",
"1714597373.514","0",
"1714597373.516","0",
"1714597373.518","0",
"1714597373.52","0",
"1714597373.522","0",
"1714597373.524","0",
"1714597373.526","0",
"1714597373.528","0",
"1714597373.53","0",
"1714597373.532","0",
"1714597373.534","0",
"1714597373.536","0",
"1714597373.538","0",
"1714597373.54","0",
"1714597373.542","0",
"1714597373.544","0",
"1714597373.546","0",
"1714597373.548","0",
"1714597373.55","0",
"1714597373.552","0",
"1714597373.554","0",
"1714597373.556","0",
"1714597373.558","0",
"1714597373.56","0",
"1714597373.562","0",
"1714597373.564","0",
"1714597373.566","0",
"1714597373.568","0",
"1714597373.57","0",
"1714597373.572","0",
"1714597373.574","0",
"1714597373.576","0",
"1714597373.578","0",
"1714597373.58","0",
"1714597373.582","0",
"1714597373.584","0",
"1714597373.586","0",
"1714597373.588","0",
"1714597373.59","0",
"1714597373.592","0",
"1714597373.594","0",
"1714597373.596","0",
"1714597373.598","0",
"1714597373.6","0",
"1714597373.602","0",
"1714597373.604","0",
"1714597373.606","0",
"1714597373.608","0",
"1714597373.61","0",
"1714597373.612","0",
"1714597373.614","0",
"1714597373.616","0",
"1714597373.618","0",
"1714597373.62","0",
"1714597373.622","0",
"1714597373.624","0",
"1714597373.626","0",
"1714597373.628","0",
"1714597373.63","0",
"1714597373.632","0",
"1714597373.634","0",
"1714597373.636","0",
"1714597373.638","0",
"1714597373.64","0",
"1714597373.642","0",
"1714597373.644","0",
"1714597373.646","0",
"1714597373.648","0",
"1714597373.65","0",
"1714597373.652","0",
"1714597373.654","0",
"1714597373.656","0",
"1714597373.658","0",
"1714597373.66","0",
"1714597373.662","0",
"1714597373.664","0",
"1714597373.666","0",
"1714597373.668","0",
"1714597373.671","0",
"1714597373.672","0",
"1714597373.674","0",
"1714597373.676","0",
"1714597373.678","0",
"1714597373.68","0",
"1714597373.682","0",
"1714597373.684","0",
"1714597373.686","0",
"1714597373.689","0",
"1714597373.69","0",
"1714597373.692","0",
"1714597373.695","0",
"1714597373.697","0",
"1714597373.699","0",
"1714597373.7","0",
"1714597373.703","0",
"1714597373.705","0",
"1714597373.707","0",
"1714597373.708","0",
"1714597373.711","0",
"1714597373.713","0",
"1714597373.715","0",
"1714597373.717","0",
"1714597373.719","0",
"1714597373.721","0",
"1714597373.723","0",
"1714597373.725","0",
"1714597373.727","0",
"1714597373.729","0",
"1714597373.731","0",
"1714597373.733","0",
"1714597373.735","0",
"1714597373.737","0",
"1714597373.739","0",
"1714597373.741","0",
"1714597373.743","0",
"1714597373.745","0",
"1714597373.747","0",
"1714597373.749","0",
"1714597373.751","0",
"1714597373.753","0",
"1714597373.755","0",
"1714597373.757","0",
"1714597373.759","0",
"1714597373.761","0",
"1714597373.763","0",
"1714597373.765","0",
"1714597373.767","0",
"1714597373.769","0",
"1714597373.771","0",
"1714597373.773","0",
"1714597373.775","0",
"1714597373.777","0",
"1714597373.779","0",
"1714597373.781","0",
"1714597373.783","0",
"1714597373.785","0",
"1714597373.787","0",
"1714597373.789","0",
"1714597373.791","0",
"1714597373.793","0",
"1714597373.795","0",
"1714597373.797","0",
"1714597373.799","0",
"1714597373.801","0",
"1714597373.803","0",
"1714597373.805","0",
"1714597373.807","0",
"1714597373.809","0",
"1714597373.811","0",
"1714597373.813","0",
"1714597373.815","0",
"1714597373.817","0",
"1714597373.819","0",
"1714597373.821","0",
"1714597373.823","0",
"1714597373.825","0",
"1714597373.827","0",
"1714597373.829","0",
"1714597373.832","0",
"1714597373.833","0",
"1714597373.835","0",
"1714597373.837","0",
"1714597373.839","0",
"1714597373.841","0",
"1714597373.843","0",
"1714597373.846","0",
"1714597373.847","0",
"1714597373.849","0",
"1714597373.851","0",
"1714597373.853","0",
